,Title,US_Gross,Worldwide_Gross,US_DVD_Sales,Production_Budget,Release_Date,MPAA_Rating,Running_Time_min,Distributor,Source,Major_Genre,Creative_Type,Director,Rotten_Tomatoes_Rating,IMDB_Rating,IMDB_Votes,year,month,month_name,day,day_of_week,rt_normalized,profit,profit_ratio,overseas_gross
1598,Dead Man on Campus,15064948.0,15064948.0,,14000000.0,1998-08-21,R,93.0,Paramount Pictures,Original Screenplay,Black Comedy,Contemporary Fiction,,15.0,5.6,7109.0,1998,8,August,21,Friday,1.5,1064948.0,0.07606771428571428,0.0
1599,Drowning Mona,15427192.0,15427192.0,,16000000.0,2000-03-03,PG-13,,Destination Films,Original Screenplay,Comedy,Contemporary Fiction,,29.0,5.3,7606.0,2000,3,March,3,Friday,2.9,-572808.0,-0.0358005,0.0
1600,Diamonds,81897.0,81897.0,,11900000.0,1999-12-10,PG-13,,Miramax,,,,,26.0,5.3,976.0,1999,12,December,10,Friday,2.6,-11818103.0,-0.9931178991596639,0.0
1601,Doomsday,11008770.0,21621188.0,8666480.0,33000000.0,2008-03-14,R,,Universal,Original Screenplay,Action,Science Fiction,,48.0,6.0,34035.0,2008,3,March,14,Friday,4.8,-11378812.0,-0.34481248484848487,10612418.0
1602,Donkey Punch,19367.0,19367.0,,750000.0,2009-01-23,R,,Magnolia Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,,5.4,4551.0,2009,1,January,23,Friday,,-730633.0,-0.9741773333333333,0.0
1603,Dinosaur,137748063.0,356148063.0,,127500000.0,2000-05-19,PG,82.0,Walt Disney Pictures,Original Screenplay,Adventure,Kids Fiction,,65.0,6.2,13962.0,2000,5,May,19,Friday,6.5,228648063.0,1.7933181411764705,218400000.0
1604,DOA: Dead or Alive,480314.0,2670860.0,1370874.0,30000000.0,2007-06-15,PG-13,,Weinstein/Dimension,Based on Game,Action,Fantasy,Corey Yuen,34.0,4.9,16646.0,2007,6,June,15,Friday,3.4,-27329140.0,-0.9109713333333334,2190546.0
1605,Doogal,7578946.0,26942802.0,,20000000.0,2005-12-31,G,,Weinstein Co.,Based on TV,Adventure,Kids Fiction,,,2.5,2709.0,2005,12,December,31,Saturday,,6942802.0,0.3471401,19363856.0
1606,Dogma,30651422.0,43948865.0,,10000000.0,1999-11-12,R,135.0,Lionsgate,Original Screenplay,Comedy,Contemporary Fiction,Kevin Smith,68.0,7.3,100476.0,1999,11,November,12,Friday,6.8,33948865.0,3.3948865,13297443.0
1607,Domestic Disturbance,45207112.0,45207112.0,,53000000.0,2001-11-02,PG-13,89.0,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Harold Becker,24.0,5.3,10778.0,2001,11,November,2,Friday,2.4,-7792888.0,-0.14703562264150943,0.0
1608,Domino,10169202.0,17759202.0,15573570.0,50000000.0,2005-10-14,R,133.0,New Line,Based on Real Life Events,Action,Dramatization,Tony Scott,19.0,5.9,32560.0,2005,10,October,14,Friday,1.9,-32240798.0,-0.64481596,7590000.0
1609,Donnie Brasco,41954997.0,55954997.0,,35000000.0,1997-02-28,R,121.0,Sony Pictures,Based on Real Life Events,Drama,Dramatization,Mike Newell,87.0,7.7,65462.0,1997,2,February,28,Friday,8.7,20954997.0,0.5987142,14000000.0
1610,Doom,28212337.0,54612337.0,28563264.0,70000000.0,2005-10-21,R,,Universal,Based on Game,Horror,Science Fiction,Andrzej Bartkowiak,19.0,5.2,39473.0,2005,10,October,21,Friday,1.9,-15387663.0,-0.21982375714285715,26400000.0
1611,Doubt,33422556.0,50923043.0,12876746.0,20000000.0,2008-12-12,PG-13,,Miramax,Based on Play,Drama,Historical Fiction,,78.0,,,2008,12,December,12,Friday,7.8,30923043.0,1.54615215,17500487.0
1612,Doug's 1st Movie,19421271.0,19421271.0,,5000000.0,1999-03-26,G,77.0,Walt Disney Pictures,Based on TV,Adventure,Kids Fiction,,,4.8,920.0,1999,3,March,26,Friday,,14421271.0,2.8842542,0.0
1613,Downfall,5501940.0,92101940.0,,13500000.0,2005-02-18,R,,Newmarket Films,Based on Real Life Events,Drama,Dramatization,,,6.1,404.0,2005,2,February,18,Friday,,78601940.0,5.822365925925926,86600000.0
1614,The Deep End,8823109.0,8823109.0,,3000000.0,2001-08-08,R,,Fox Searchlight,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,,81.0,6.6,6734.0,2001,8,August,8,Wednesday,8.1,5823109.0,1.9410363333333334,0.0
1615,Deep Impact,140464664.0,349464664.0,,80000000.0,1998-05-08,PG-13,120.0,Paramount Pictures,Original Screenplay,Adventure,Science Fiction,Mimi Leder,47.0,6.0,54160.0,1998,5,May,8,Friday,4.7,269464664.0,3.3683083,209000000.0
1616,The Departed,133311000.0,290539042.0,140689412.0,90000000.0,2006-10-06,R,152.0,Warner Bros.,Remake,Drama,Contemporary Fiction,Martin Scorsese,93.0,8.5,264148.0,2006,10,October,6,Friday,9.3,200539042.0,2.2282115777777776,157228042.0
1617,Dracula 2000,33000377.0,33000377.0,,28000000.0,2000-12-22,R,99.0,Miramax,Original Screenplay,Horror,Contemporary Fiction,,15.0,4.8,14077.0,2000,12,December,22,Friday,1.5,5000377.0,0.17858489285714285,0.0
1618,Death Race,36316032.0,72516819.0,24667330.0,65000000.0,2008-08-22,R,105.0,Universal,Remake,Action,Science Fiction,Paul Anderson,41.0,6.6,40611.0,2008,8,August,22,Friday,4.1,7516819.0,0.11564336923076923,36200787.0
1619,Drag Me To Hell,42100625.0,85724728.0,13123388.0,30000000.0,2009-05-29,PG-13,99.0,Universal,Original Screenplay,Horror,Fantasy,Sam Raimi,92.0,7.1,51343.0,2009,5,May,29,Friday,9.2,55724728.0,1.8574909333333334,43624103.0
1620,"Crouching Tiger, Hidden Dragon",128067808.0,213200000.0,,15000000.0,2000-12-08,PG-13,120.0,Sony Pictures Classics,Based on Book/Short Story,Drama,Historical Fiction,Ang Lee,,,,2000,12,December,8,Friday,,198200000.0,13.213333333333333,85132192.0
1621,Derailed,36020063.0,54962616.0,27718572.0,22000000.0,2005-11-11,R,,Weinstein Co.,Based on Book/Short Story,Action,Contemporary Fiction,,20.0,3.4,3317.0,2005,11,November,11,Friday,2.0,32962616.0,1.4983007272727273,18942553.0
1622,Doctor Dolittle 2,112950721.0,176101721.0,,72000000.0,2001-06-22,PG,87.0,20th Century Fox,Remake,Comedy,Kids Fiction,Steve Carr,,6.0,2993.0,2001,6,June,22,Friday,,104101721.0,1.445857236111111,63151000.0
1623,Doctor Dolittle,144156605.0,294156605.0,,71500000.0,1998-06-26,PG-13,85.0,20th Century Fox,Remake,Comedy,Kids Fiction,Betty Thomas,,5.2,25648.0,1998,6,June,26,Friday,,222656605.0,3.1140783916083916,150000000.0
1624,Dickie Roberts: Former Child Star,22734486.0,23734486.0,,17000000.0,2003-09-05,PG-13,,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,,,5.5,6949.0,2003,9,September,5,Friday,,6734486.0,0.39614623529411763,1000000.0
1625,Drillbit Taylor,32862104.0,49686263.0,12040874.0,40000000.0,2008-03-21,PG-13,,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,,26.0,5.9,19388.0,2008,3,March,21,Friday,2.6,9686263.0,0.242156575,16824159.0
1626,Driving Lessons,239962.0,239962.0,,4700000.0,2006-10-13,PG-13,98.0,Sony Pictures Classics,,,,,48.0,6.7,5380.0,2006,10,October,13,Friday,4.8,-4460038.0,-0.9489442553191489,0.0
1627,Driven,32616869.0,54616869.0,,72000000.0,2001-04-27,PG-13,117.0,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,Renny Harlin,13.0,4.2,18795.0,2001,4,April,27,Friday,1.3,-17383131.0,-0.241432375,22000000.0
1628,Darkness,22163442.0,34409206.0,,10600000.0,2004-12-25,PG-13,,Miramax/Dimension,Original Screenplay,Horror,Contemporary Fiction,,4.0,5.3,9979.0,2004,12,December,25,Saturday,0.4,23809206.0,2.2461515094339624,12245764.0
1629,I Dreamed of Africa,6543194.0,6543194.0,,34000000.0,2000-05-05,PG-13,,Sony Pictures,Based on Book/Short Story,Drama,Contemporary Fiction,Hugh Hudson,9.0,5.2,2298.0,2000,5,May,5,Friday,0.9,-27456806.0,-0.8075531176470588,0.0
1630,Dreamcatcher,33685268.0,75685268.0,,68000000.0,2003-03-21,R,136.0,Warner Bros.,Based on Book/Short Story,Drama,Science Fiction,Lawrence Kasdan,30.0,5.3,34141.0,2003,3,March,21,Friday,3.0,7685268.0,0.11301864705882353,42000000.0
1631,Dreamgirls,103365956.0,154965956.0,53674555.0,75000000.0,2006-12-15,PG-13,130.0,Paramount Pictures,Based on Musical/Opera,Musical,Historical Fiction,Bill Condon,78.0,6.6,28016.0,2006,12,December,15,Friday,7.8,79965956.0,1.0662127466666667,51600000.0
1632,Detroit Rock City,4217115.0,4217115.0,,16000000.0,1999-08-13,R,,New Line,Original Screenplay,Comedy,Historical Fiction,,47.0,6.4,15092.0,1999,8,August,13,Friday,4.7,-11782885.0,-0.7364303125,0.0
1633,Drop Dead Gorgeous,10571408.0,10571408.0,,10000000.0,1999-07-23,PG-13,,New Line,Original Screenplay,Comedy,Contemporary Fiction,,45.0,6.2,16344.0,1999,7,July,23,Friday,4.5,571408.0,0.0571408,0.0
1634,Drumline,56398162.0,56398162.0,,20000000.0,2002-12-13,PG-13,118.0,20th Century Fox,Original Screenplay,Comedy,Contemporary Fiction,,81.0,5.2,18165.0,2002,12,December,13,Friday,8.1,36398162.0,1.8199081,0.0
1635,The Legend of Drunken Master,11546543.0,11546543.0,,2000000.0,2000-10-20,R,,Miramax,Original Screenplay,Action,Contemporary Fiction,,,,,2000,10,October,20,Friday,,9546543.0,4.7732715,0.0
1636,Dinner Rush,638227.0,1075504.0,,2000000.0,2001-09-28,R,,Access Motion Picture Group,Original Screenplay,Drama,Contemporary Fiction,,,7.2,2991.0,2001,9,September,28,Friday,,-924496.0,-0.462248,437277.0
1637,The Descent,26024456.0,57029609.0,22484444.0,7000000.0,2006-08-04,R,99.0,Lionsgate,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,,7.4,58176.0,2006,8,August,4,Friday,,50029609.0,7.147087,31005153.0
1638,DysFunkTional Family,2255000.0,2255000.0,,3000000.0,2003-04-04,R,,Miramax,Original Screenplay,Concert/Performance,Factual,,43.0,5.9,501.0,2003,4,April,4,Friday,4.3,-745000.0,-0.24833333333333332,0.0
1639,The Master of Disguise,40363530.0,40363530.0,,16000000.0,2002-08-02,PG,80.0,Sony Pictures,Original Screenplay,Comedy,Kids Fiction,,2.0,3.0,10050.0,2002,8,August,2,Friday,0.2,24363530.0,1.522720625,0.0
1640,Desert Blue,99147.0,99147.0,,5000000.0,1999-06-04,R,,Goldwyn Entertainment,,,,,,6.0,1412.0,1999,6,June,4,Friday,,-4900853.0,-0.9801706,0.0
1641,Disturbia,80209692.0,117573043.0,34508128.0,20000000.0,2007-04-13,PG-13,104.0,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,D.J. Caruso,68.0,7.0,72231.0,2007,4,April,13,Friday,6.8,97573043.0,4.87865215,37363351.0
1642,Double Take,29823162.0,29823162.0,,24000000.0,2001-01-12,PG-13,88.0,Walt Disney Pictures,Remake,Action,Contemporary Fiction,,12.0,6.8,162.0,2001,1,January,12,Friday,1.2,5823162.0,0.24263175,0.0
1643,Death at a Funeral,8580428.0,34743644.0,,20000000.0,2007-08-17,R,90.0,MGM,Original Screenplay,Comedy,Contemporary Fiction,Frank Oz,61.0,5.1,6628.0,2007,8,August,17,Friday,6.1,14743644.0,0.7371822,26163216.0
1644,Deterrence,144583.0,371647.0,,800000.0,2000-03-10,R,,,,Thriller/Suspense,,,45.0,6.3,1776.0,2000,3,March,10,Friday,4.5,-428353.0,-0.53544125,227064.0
1645,Dirty Pretty Things,8112414.0,13904766.0,,10000000.0,2003-07-18,R,,Miramax,Original Screenplay,Drama,Contemporary Fiction,Stephen Frears,,7.5,18554.0,2003,7,July,18,Friday,,3904766.0,0.3904766,5792352.0
1646,Dudley Do-Right,9818792.0,9818792.0,,22000000.0,1999-08-27,PG,,Universal,Based on TV,Comedy,Kids Fiction,Hugh Wilson,14.0,3.6,4628.0,1999,8,August,27,Friday,1.4,-12181208.0,-0.5536912727272727,0.0
1647,Duets,4734235.0,4734235.0,,16000000.0,2000-09-15,R,,Walt Disney Pictures,Original Screenplay,Drama,Contemporary Fiction,,21.0,5.7,5340.0,2000,9,September,15,Friday,2.1,-11265765.0,-0.7041103125,0.0
1648,The Dukes of Hazzard,80270227.0,110570227.0,,53000000.0,2005-08-05,PG-13,105.0,Warner Bros.,Based on TV,Comedy,Contemporary Fiction,Jay Chandrasekhar,13.0,4.7,27016.0,2005,8,August,5,Friday,1.3,57570227.0,1.0862306981132075,30300000.0
1649,Duma,870067.0,994790.0,,12000000.0,2005-09-30,PG,,Warner Bros.,Based on Book/Short Story,Adventure,,,93.0,7.2,2966.0,2005,9,September,30,Friday,9.3,-11005210.0,-0.9171008333333334,124723.0
1650,Dumb and Dumberer: When Harry Met Lloyd,26214846.0,26214846.0,,30000000.0,2003-06-13,PG-13,85.0,New Line,Original Screenplay,Comedy,Contemporary Fiction,,10.0,3.3,14813.0,2003,6,June,13,Friday,1.0,-3785154.0,-0.1261718,0.0
1651,Dungeons & Dragons 2: The Elemental Might,0.0,909822.0,,15000000.0,2005-10-08,,,Warner Bros.,Based on Game,,Fantasy,,,,,2005,10,October,8,Saturday,,-14090178.0,-0.9393452,909822.0
1652,Dungeons and Dragons,15185241.0,33771965.0,,35000000.0,2000-12-08,PG-13,,New Line,Based on Game,Adventure,Fantasy,,,3.6,16954.0,2000,12,December,8,Friday,,-1228035.0,-0.035086714285714284,18586724.0
1653,Duplex,9652000.0,10070651.0,,40000000.0,2003-09-26,PG-13,,Miramax,Original Screenplay,Comedy,Contemporary Fiction,Danny De Vito,,5.7,19238.0,2003,9,September,26,Friday,,-29929349.0,-0.748233725,418651.0
1654,"You, Me and Dupree",75802010.0,130402010.0,41651251.0,54000000.0,2006-07-14,PG-13,,Universal,Original Screenplay,Comedy,Contemporary Fiction,,21.0,6.1,164.0,2006,7,July,14,Friday,2.1,76402010.0,1.414852037037037,54600000.0
1655,Devil's Advocate,61007424.0,153007424.0,,57000000.0,1997-10-17,R,144.0,Warner Bros.,Based on Book/Short Story,Drama,Contemporary Fiction,Taylor Hackford,,,,1997,10,October,17,Friday,,96007424.0,1.6843407719298245,92000000.0
1656,The Da Vinci Code,217536138.0,757236138.0,100178981.0,125000000.0,2006-05-19,PG-13,,Sony Pictures,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,Ron Howard,25.0,6.4,116903.0,2006,5,May,19,Friday,2.5,632236138.0,5.057889104,539700000.0
1657,D-War,10977721.0,79915361.0,7614486.0,32000000.0,2007-09-14,PG-13,90.0,Freestyle Releasing,Traditional/Legend/Fairytale,Action,Fantasy,,,3.8,14081.0,2007,9,September,14,Friday,,47915361.0,1.49735503125,68937640.0
1658,Deuces Wild,6044618.0,6044618.0,,10000000.0,2002-05-03,R,,MGM,Original Screenplay,Drama,Historical Fiction,,3.0,5.3,4010.0,2002,5,May,3,Friday,0.3,-3955382.0,-0.3955382,0.0
1659,Down to Earth,64172251.0,71172251.0,,30000000.0,2001-02-16,PG-13,87.0,Paramount Pictures,Remake,Comedy,Fantasy,Paul Weitz,19.0,5.0,9193.0,2001,2,February,16,Friday,1.9,41172251.0,1.3724083666666667,7000000.0
1660,Down to You,20035310.0,20035310.0,,9000000.0,2000-01-21,PG-13,92.0,Miramax,Original Screenplay,Romantic Comedy,Contemporary Fiction,,3.0,4.4,7095.0,2000,1,January,21,Friday,0.3,11035310.0,1.2261455555555556,0.0
1661,I'm Not There,4017609.0,11498547.0,6017494.0,20000000.0,2007-11-21,R,,Weinstein Co.,Based on Real Life Events,Drama,Dramatization,Todd Haynes,76.0,7.1,23078.0,2007,11,November,21,Wednesday,7.6,-8501453.0,-0.42507265,7480938.0
1662,Easy A,21056221.0,22156221.0,,8000000.0,2010-09-17,PG-13,,Sony/Screen Gems,Based on Book/Short Story,Comedy,Contemporary Fiction,,80.0,7.7,483.0,2010,9,September,17,Friday,8.0,14156221.0,1.769527625,1100000.0
1663,The Eclipse,133411.0,133411.0,,3000000.0,2010-02-26,R,,Magnolia Pictures,,,,,,6.2,790.0,2010,2,February,26,Friday,,-2866589.0,-0.9555296666666667,0.0
1664,Edge of Darkness,43313890.0,78739628.0,12665512.0,60000000.0,2010-01-29,R,,Warner Bros.,Based on TV,Drama,Contemporary Fiction,Martin Campbell,55.0,6.7,24174.0,2010,1,January,29,Friday,5.5,18739628.0,0.31232713333333334,35425738.0
1665,EDtv,22508689.0,35319689.0,,60000000.0,1999-03-26,PG-13,122.0,Universal,Original Screenplay,Comedy,Contemporary Fiction,Ron Howard,62.0,6.0,21734.0,1999,3,March,26,Friday,6.2,-24680311.0,-0.41133851666666665,12811000.0
1666,An Education,12574914.0,14134502.0,1765115.0,7500000.0,2009-10-09,PG-13,,Sony Pictures Classics,Based on Factual Book/Article,Drama,Dramatization,,94.0,7.5,22855.0,2009,10,October,9,Friday,9.4,6634502.0,0.8846002666666667,1559588.0
1667,East is East,4170647.0,4170647.0,,3000000.0,2000-04-14,R,,Miramax,Based on Play,Comedy,Contemporary Fiction,,,6.7,8351.0,2000,4,April,14,Friday,,1170647.0,0.3902156666666667,0.0
1668,8 Heads in a Duffel Bag,3602884.0,4002884.0,,3000000.0,1997-04-18,R,,Orion Pictures,Original Screenplay,Black Comedy,Contemporary Fiction,,11.0,4.8,5127.0,1997,4,April,18,Friday,1.1,1002884.0,0.3342946666666667,400000.0
1669,Eagle Eye,101440743.0,178066569.0,38374936.0,80000000.0,2008-09-26,PG-13,117.0,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,D.J. Caruso,27.0,6.6,52336.0,2008,9,September,26,Friday,2.7,98066569.0,1.2258321125,76625826.0
1670,8MM,36443442.0,96398826.0,,40000000.0,1999-02-26,R,119.0,Sony Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Joel Schumacher,22.0,6.3,47753.0,1999,2,February,26,Friday,2.2,56398826.0,1.40997065,59955384.0
1671,Iris,5580479.0,15035827.0,,5500000.0,2001-12-14,R,,Miramax,Based on Book/Short Story,Drama,Dramatization,,79.0,5.8,44.0,2001,12,December,14,Friday,7.9,9535827.0,1.7337867272727272,9455348.0
1672,Election,14943582.0,14943582.0,,8500000.0,1999-04-23,R,103.0,Paramount Pictures,Based on Book/Short Story,Black Comedy,Contemporary Fiction,Alexander Payne,92.0,7.4,37454.0,1999,4,April,23,Friday,9.2,6443582.0,0.7580684705882353,0.0
1673,Elektra,24409722.0,56409722.0,,65000000.0,2005-01-14,PG-13,,20th Century Fox,Spin-Off,Action,Super Hero,,10.0,4.9,27283.0,2005,1,January,14,Friday,1.0,-8590278.0,-0.13215812307692307,32000000.0
1674,Elf,173398518.0,220443451.0,,32000000.0,2003-11-07,PG,95.0,New Line,Original Screenplay,Comedy,Kids Fiction,Jon Favreau,84.0,6.8,42123.0,2003,11,November,7,Friday,8.4,188443451.0,5.88885784375,47044933.0
1675,Elizabeth,30082699.0,82150642.0,,25000000.0,1998-11-06,R,124.0,Gramercy,Based on Real Life Events,Drama,Dramatization,Shekhar Kapur,81.0,7.6,33773.0,1998,11,November,6,Friday,8.1,57150642.0,2.28602568,52067943.0
1676,Ella Enchanted,22913677.0,22913677.0,,35000000.0,2004-04-09,PG,96.0,Miramax,Based on Book/Short Story,Comedy,Fantasy,,49.0,6.3,12020.0,2004,4,April,9,Friday,4.9,-12086323.0,-0.3453235142857143,0.0
1677,Once Upon a Time in Mexico,56330657.0,98156459.0,,29000000.0,2003-09-12,R,102.0,Sony Pictures,Original Screenplay,Action,Contemporary Fiction,Robert Rodriguez,68.0,6.2,54413.0,2003,9,September,12,Friday,6.8,69156459.0,2.3847054827586205,41825802.0
1678,The Adventures of Elmo in Grouchland,11634458.0,11634458.0,,17000000.0,1999-10-01,G,,Sony Pictures,Based on TV,Comedy,Kids Fiction,,76.0,5.4,1059.0,1999,10,October,1,Friday,7.6,-5365542.0,-0.31562011764705883,0.0
1679,The Emperor's Club,14060950.0,16124074.0,,12500000.0,2002-11-22,PG-13,,Universal,Based on Book/Short Story,Drama,Historical Fiction,,50.0,6.7,8165.0,2002,11,November,22,Friday,5.0,3624074.0,0.28992592,2063124.0
1680,Empire,17504595.0,18495444.0,,3500000.0,2002-12-06,R,,Universal,Original Screenplay,Drama,Contemporary Fiction,,21.0,6.5,63.0,2002,12,December,6,Friday,2.1,14995444.0,4.284412571428572,990849.0
1681,La marche de l'empereur,77437223.0,129437223.0,,3400000.0,2005-06-24,G,80.0,Warner Independent,Based on Real Life Events,Documentary,Factual,,,7.8,23674.0,2005,6,June,24,Friday,,126037223.0,37.069771470588236,52000000.0
1682,Employee of the Month,28444855.0,38117718.0,21177885.0,10000000.0,2006-10-06,PG-13,103.0,Lionsgate,Original Screenplay,Comedy,Contemporary Fiction,,20.0,5.4,17845.0,2006,10,October,6,Friday,2.0,28117718.0,2.8117718,9672863.0
1683,The Emperor's New Groove,89296573.0,169296573.0,,100000000.0,2000-12-15,G,78.0,Walt Disney Pictures,Original Screenplay,Adventure,Kids Fiction,Mark Dindal,85.0,7.4,23355.0,2000,12,December,15,Friday,8.5,69296573.0,0.69296573,80000000.0
1684,Enchanted,127706877.0,340384141.0,87698079.0,85000000.0,2007-11-21,PG,108.0,Walt Disney Pictures,Original Screenplay,Romantic Comedy,Fantasy,Kevin Lima,92.0,7.5,55697.0,2007,11,November,21,Wednesday,9.2,255384141.0,3.004519305882353,212677264.0
1685,The End of the Affair,10660147.0,10660147.0,,23000000.0,1999-12-03,R,,Sony Pictures,Based on Book/Short Story,Drama,Historical Fiction,Neil Jordan,67.0,6.9,9969.0,1999,12,December,3,Friday,6.7,-12339853.0,-0.536515347826087,0.0
1686,End of Days,66889043.0,212026975.0,,100000000.0,1999-11-24,R,120.0,Universal,Original Screenplay,Action,Fantasy,Peter Hyams,11.0,5.4,43513.0,1999,11,November,24,Wednesday,1.1,112026975.0,1.12026975,145137932.0
1687,End of the Spear,11748661.0,11748661.0,,10000000.0,2006-01-20,PG-13,,M Power Releasing,Original Screenplay,Drama,Historical Fiction,,,6.7,2884.0,2006,1,January,20,Friday,,1748661.0,0.1748661,0.0
1688,Enemy at the Gates,51396781.0,96971293.0,,85000000.0,2001-03-16,R,131.0,Paramount Pictures,Based on Real Life Events,Drama,Historical Fiction,Jean-Jacques Annaud,53.0,7.4,59916.0,2001,3,March,16,Friday,5.3,11971293.0,0.14083874117647058,45574512.0
1689,Enemy of the State,111549836.0,250649836.0,,85000000.0,1998-11-20,R,127.0,Walt Disney Pictures,Original Screenplay,Action,Contemporary Fiction,Tony Scott,70.0,7.2,66700.0,1998,11,November,20,Friday,7.0,165649836.0,1.9488216,139100000.0
1690,Entrapment,87707396.0,211700000.0,,66000000.0,1999-04-30,PG-13,112.0,20th Century Fox,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Jon Amiel,38.0,6.1,40764.0,1999,4,April,30,Friday,3.8,145700000.0,2.2075757575757575,123992604.0
1691,Enough,39177215.0,39177215.0,,38000000.0,2002-05-24,PG-13,115.0,Sony Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Michael Apted,21.0,6.5,92.0,2002,5,May,24,Friday,2.1,1177215.0,0.03097934210526316,0.0
1692,Envy,13548322.0,14566246.0,,20000000.0,2004-04-30,PG-13,,Dreamworks SKG,Original Screenplay,Comedy,Contemporary Fiction,Barry Levinson,7.0,4.6,15655.0,2004,4,April,30,Friday,0.7,-5433754.0,-0.2716877,1017924.0
1693,Epic Movie,39739367.0,86858578.0,16839362.0,20000000.0,2007-01-26,PG-13,86.0,20th Century Fox,Original Screenplay,Comedy,Contemporary Fiction,Jason Friedberg,2.0,2.2,48975.0,2007,1,January,26,Friday,0.2,66858578.0,3.3429289,47119211.0
1694,Eragon,75030163.0,249488115.0,87700229.0,100000000.0,2006-12-15,PG,102.0,20th Century Fox,Based on Book/Short Story,Adventure,Fantasy,,16.0,5.0,43555.0,2006,12,December,15,Friday,1.6,149488115.0,1.49488115,174457952.0
